,bookname,name
13752,"[23811, 36957, 36317, 27814]",13752
13753,"[36651, 36651, 35425, 48809, 35426, 35426]",13753
13754,"[36948, 36949, 11325, 36948, 36949, 36947, 36950]",13754
13755,"[42027, 11025, 22882, 37857, 11233, 22878, 34850, 35810, 34857, 20567, 44825, 13645, 29370, 29295, 29567, 15585, 7717, 36230, 8538, 51632, 41178, 35914, 36389, 36387, 19585, 28114, 22000, 23871, 23864]",13755
13756,"[46624, 39013, 43388, 3475, 3557, 3537]",13756
13757,"[50794, 36833, 35440, 35413, 19596]",13757
13758,"[14724, 2891, 33960, 46181, 38669, 20101, 52388, 5651, 8720, 46202]",13758
13759,"[21702, 21692, 21696, 21694, 24653, 21699, 21704]",13759
13760,"[35434, 35422, 52387, 3468, 34281]",13760
13761,"[18262, 737, 10078, 22514, 18089]",13761
13762,"[32991, 35423]",13762
13763,"[50768, 50768, 35415, 50768, 35416, 44490, 21287, 28808, 13435, 11120, 43341, 43343, 43343, 43342, 50768, 49306, 44501, 44490, 49307, 15904, 32043, 24422, 15889, 24882, 22689, 11203, 35846, 8558, 34316, 21520, 22689, 19090]",13763
13764,"[36951, 43446, 51284, 24546, 35428, 36948, 45282, 35461, 23869, 7774, 36949]",13764
13765,"[24096, 26521, 27501]",13765
13766,"[11448, 36867, 38881]",13766
13767,"[36651, 50789, 48809, 35426, 48755, 16734, 36777, 36661, 35426, 46203, 26521]",13767
13768,"[34780, 35425, 48755]",13768
13769,"[28500, 28499, 50774, 50771, 28503, 28501, 28502, 50774, 50768, 17162, 38368, 41400, 16904, 40364, 6519, 30477, 51621, 50771, 50788, 49411, 39806, 11448, 13400, 32357, 44580, 26521, 50788, 15261, 16410, 18067, 35519, 28628]",13769
13770,"[35423, 20298, 16956]",13770
13771,"[15582, 35411, 35409, 31113, 15083]",13771
13772,[36651],13772
13773,"[3458, 3552, 3553, 36829, 36613, 50792, 35439, 4396, 16165, 51957, 46040, 37889]",13773
13774,"[859, 16162, 48814, 39074, 24477, 33642, 862, 36624, 859]",13774
13775,"[36955, 13665, 28596, 42359, 47362, 4562, 49379, 28582, 13665, 36848]",13775
13776,"[863, 36842, 22500]",13776
13777,"[4570, 12765, 52325, 29713, 29434, 12765, 52325, 52325, 52325, 4588, 4634]",13777
13778,"[36845, 36845, 36649, 36839, 36848, 38745, 36658, 35608, 19586, 4533, 49392, 17270, 5118, 6150]",13778
13779,"[50778, 861, 40592, 49216, 39076, 36777, 39804, 7148, 36611, 36768, 36764, 36764, 36766]",13779
13780,"[17878, 41746, 41745, 5366, 26002, 47365, 47374, 5138, 39702, 5172]",13780
13781,"[39078, 36845, 14578, 14578, 36848, 16559, 46823, 4516]",13781
13782,"[36645, 7055, 36654, 39075, 27910]",13782
13783,"[4644, 4405, 46484, 3336, 32141, 32142, 41519, 4395]",13783
13784,"[9396, 36840, 50766, 23849, 36871, 36830, 52470, 52449, 9396, 4604, 42392, 28570]",13784
13785,"[7641, 42221, 2439, 44851, 1678, 1597, 7583, 1602, 4164, 1611, 2439, 2389, 1656, 53, 1619]",13785
13786,"[9570, 8368, 47365, 47369, 34164, 6930, 41175, 29714]",13786
13787,"[50051, 41748, 26510, 12149, 5358, 34270, 4638, 12762, 22598, 36658, 36518, 36560, 47362, 36657, 47372, 28596, 50787]",13787
13788,"[39078, 36845, 36649, 26755, 18096, 21390, 36637, 42143, 1235, 36863, 39736, 34250, 5125, 16751, 22274, 46477, 34251, 36607, 51796, 23893, 42926, 17279, 5156, 44906, 44906]",13788
13789,"[52897, 19907, 38361, 44797, 2389, 32234, 44912, 44947, 44914, 13665, 36948, 36848, 44914, 51602, 24465, 43895, 38478]",13789
13790,"[50768, 15579, 18647, 7234, 44828, 50768, 45226, 7030, 43962, 48616, 50768, 5153]",13790
13791,[28597],13791
13792,"[35645, 35646, 39736, 1235, 20298, 36637, 40592, 39069, 39736, 13339]",13792
13793,"[4644, 4552, 28583, 28581]",13793
13794,"[36961, 36834, 36624, 36958, 16163, 36753, 50787, 20279, 36845]",13794
13795,"[36608, 864, 25752, 36619, 25754, 13665, 4586]",13795
13796,"[17026, 35424, 39803, 47027, 6140, 5125, 34325, 5162, 17600, 39803, 17284, 5145]",13796
13797,"[18347, 48755, 17750, 45064, 45231, 45231, 49983, 33560, 22261, 53274, 7135, 7174, 37381, 22283, 7155, 1764, 35461]",13797
13798,"[36649, 36841, 50794, 50784, 48812, 1240, 48808, 4614, 28585, 19590, 47363, 47374]",13798
13799,"[861, 20305, 35437, 863, 7222, 20294, 16159, 861, 36645, 39076, 36662, 16941, 16159]",13799
13800,"[41224, 43911, 41892, 36008, 13578, 43927, 19659, 43881, 41803, 11268, 32554, 34941, 26198, 26277, 42928, 2128, 15970, 460]",13800
13801,"[1197, 30677, 1340, 1731, 47016, 16200, 19618]",13801
13802,"[32957, 21715, 21715, 26179, 24067, 24067, 33392, 33403, 33076, 9315, 37270, 7744, 34819, 50290, 33422, 33416, 15454, 40304, 18514, 44640, 15547, 18513, 26179, 50502, 5651]",13802
13803,"[32926, 22563, 11919, 23609, 38200, 24036, 33385, 50278, 34947, 30473, 28138, 20866, 28851, 36937, 50712, 50707, 50305, 36366, 40275, 20125, 46873, 51084, 12405, 8198, 40716, 38040, 46733]",13803
13804,"[38200, 1364, 20868, 36799, 36815, 36801]",13804
13805,"[6966, 40852, 33416, 19963, 50276, 17854, 16825, 44293, 12761, 43461, 33960, 37819, 43041, 45731, 45912, 8531, 18514, 50267, 42729, 31190, 42728, 42727, 20482, 15067, 19985, 7794, 5019, 7749, 37830]",13805
13806,[33324],13806
13807,"[32926, 50334, 24067, 24067, 36797, 24068, 32957, 40313, 45438, 19989, 52926, 22720, 39110, 16088, 16089, 18514, 20482, 16086, 49305, 19930, 18514, 45882, 51199, 43041]",13807
13808,"[33392, 32957, 49028, 37897, 51239, 7949, 30573, 28861, 13675, 38041, 24211]",13808
13809,"[24067, 48695, 15831, 15838, 45638, 17519, 45438, 37273, 37273, 37273, 45649, 40262, 15813, 6968, 6967, 26310, 9426, 38719, 31405]",13809
13810,"[7878, 50508, 50265, 33488, 44250, 35399, 35392]",13810
13811,"[50341, 24067, 12957, 46737, 46738, 14789, 50503, 22300, 52135, 35461, 22254, 30623, 8778, 16665, 31019, 17449, 41379, 50995, 32844, 21723, 34434, 479, 16518, 18212, 41088]",13811
13812,"[50318, 24067, 14789, 19790, 4919, 41030, 19789, 19810, 41342, 45034, 39912, 37351, 18963]",13812
13813,"[17468, 23425, 43937, 16667, 27102, 15252, 46834, 17813, 37164, 17877, 50271, 16737, 16741, 50720, 35816]",13813
13814,[5480],13814
13815,"[40880, 50296, 18302, 22054, 50302, 40977, 22829, 21228, 21382, 42761, 50604, 28898, 22794, 50337, 52647, 5934, 34114, 19989, 52647, 15143, 13423, 19535, 24743, 16870, 50172, 45953, 38645, 5020, 50377, 50374, 50378]",13815
13816,"[40405, 20096, 45974, 38368, 33387, 50384, 50382, 11598, 28952, 40208, 16091, 35163, 14303, 33412, 24035, 50283, 50283, 33337, 33336, 50306, 23135, 32414, 43049, 48435, 22868, 37830, 44990, 26097, 50503, 31180, 21716, 18515, 16088]",13816
13817,"[36812, 36811, 2004, 36807, 36802, 50273, 36807, 50274]",13817
13818,"[17329, 50329, 50264, 23509]",13818
13819,"[34919, 14994, 8817, 46736, 46735, 41400, 15340, 50340, 50305, 50305, 50264, 50305, 51905, 32623, 3728, 52239, 20013]",13819
13820,"[33327, 50306, 35399, 36803, 36801, 34463, 36813, 50598]",13820
13821,"[12626, 46037, 17793]",13821
13822,"[50666, 50672, 41971, 50669, 22794, 50667, 41971, 36803, 10109, 36803, 41971]",13822
13823,"[32926, 33395, 24067, 28885]",13823
13824,"[14745, 19209, 20051, 11296, 32962, 32957, 9250, 50032, 45438, 30782, 20482, 18514, 16088, 18513]",13824
13825,"[32926, 24067, 46730, 38200, 52427, 8840, 8834]",13825
13826,"[21715, 50318, 33431, 46732, 32260, 9494, 38200, 27150]",13826
13827,"[36890, 39972, 39917, 47578, 35690, 39936, 47489, 47457]",13827
13828,"[24067, 50322, 6901, 50723, 35778, 6558, 36810, 9406, 28278, 44853, 5702, 137, 16403, 14690, 48579, 33619, 52924, 44298, 16507]",13828
13829,"[50336, 22829, 46730, 36335, 48728, 50340, 4392]",13829
13830,"[50954, 50501, 22830, 46736, 35813, 9829, 29997, 49191, 44565, 16875, 15576, 9829, 9476, 45243, 38606, 34954, 50942, 9981, 29997, 23093, 23419, 51417, 50224, 17873, 17394, 46420, 10483]",13830
13831,"[38201, 14392, 46734, 46652, 38739, 14392, 46652, 50600, 50513, 33387]",13831
13832,"[32409, 32411]",13832
13833,"[31436, 70, 51677, 26267, 19754, 44785, 31107, 51235, 19627, 19574, 34370, 33733, 44855, 12642, 3586, 31411, 10982, 30607, 15298, 8778, 13641, 19574, 3586, 19579, 4402, 4392, 3352]",13833
13834,"[39279, 4877, 4877, 39279, 4559, 4540, 4605, 4602, 4517, 3357, 4821, 42326]",13834
13835,"[16368, 28405, 7134, 13808, 41228, 41231, 47749, 18060, 5107, 5099, 5089, 33910, 48292, 7961, 34339, 24239, 22564, 46660]",13835
13836,"[35078, 14395, 42266, 14409, 14407, 8015, 1190, 19626, 19617]",13836
13837,"[13913, 28370, 15127, 26032]",13837
13838,"[30154, 3424, 4063, 6268, 5008, 4968]",13838
13839,"[3020, 4227, 4301]",13839
13840,"[22564, 22578, 6499, 26395, 7989]",13840
13841,"[6005, 16191, 16198, 1751, 3731, 1868, 5033, 23705, 39765, 3386]",13841
13842,"[41544, 37173, 1202, 1195, 37420, 1187, 4254, 44135, 7071, 28036, 4134, 4354, 4237, 2961, 23613, 28728, 16049, 51555, 17494]",13842
13843,"[16319, 13034, 16195, 16303, 2597, 16341, 16267, 49747, 49763, 3586, 19626, 49759, 49758, 49752, 49747, 2962, 33732, 28778, 47460, 6009, 19616]",13843
13844,"[4119, 4296, 4241, 4274, 4279, 4133]",13844
13845,"[2040, 32885, 53181, 53180, 6917, 35380, 52564]",13845
13846,"[16285, 24544, 7161, 48514, 7120, 35155]",13846
13847,"[46477, 4399, 4405, 3592, 19574, 49737, 19627, 19575]",13847
13848,"[16195, 16319, 16303, 31245, 35833, 1187, 16346, 16344, 16353, 16353, 26229, 26186, 29059, 29075, 5194, 40140, 16353, 41438, 963]",13848
13849,"[34168, 39368, 34240]",13849
13850,"[7162, 7099, 7042, 7051, 7005, 7015, 41219, 19552, 11610]",13850
13851,"[12198, 16208, 2596, 16349, 16291, 4702, 1329]",13851
13852,"[39772, 39781, 7040, 23303, 23300, 4395, 4398, 4402, 38137]",13852
13853,"[4987, 2496]",13853
13854,"[7098, 7161, 7256, 7189, 7165, 7170, 7126, 7163]",13854
13855,"[39753, 52849, 39996, 46637, 14411, 16253, 29177, 1213, 1324, 16321, 16275, 24125, 6027, 40145]",13855
13856,"[22721, 1407, 23304]",13856
13857,"[2342, 7743]",13857
13858,"[30677, 6060, 1743, 1752, 1736]",13858
13859,"[36438, 7071, 7211, 41152, 5521, 3826, 18889, 7116, 7186, 1740, 1752, 1741, 34788, 7211, 19549]",13859
13860,"[7071, 7211, 7120, 19549, 40138, 6029, 16227, 19615]",13860
13861,"[17751, 12959, 39851, 39120, 38143, 13198, 13157, 49737, 49749]",13861
13862,"[13710, 3129, 5516, 143, 52831, 5532, 33787, 4683, 16379, 23687, 4489, 16204, 7388, 16342, 5026, 6038]",13862
13863,"[23303, 23300, 29172, 29188, 29262, 17656, 29159, 29221, 29176, 29220, 29184, 31242, 40112]",13863
13864,"[2452, 3762, 6461, 1409, 41440, 41442, 4490, 23680, 4450, 1407, 23750, 23692, 4450, 4432, 23690]",13864
13865,"[6308, 6484, 31411, 2490, 31169, 6047, 6051, 6064, 34239, 34233]",13865
13866,"[19616, 1184, 16239, 16281, 16249, 20662, 34208, 32209, 49450, 24252, 3278, 39931]",13866
13867,"[38739, 51057, 23]",13867
13868,"[41511, 41506, 11889, 29160, 49747, 20433, 20435, 53205, 29173, 4638, 4590, 41854, 44579]",13868
13869,"[1515, 43773, 28580, 1473, 19552, 29050, 7463, 7454, 29074, 6475]",13869
13870,"[2741, 6459, 41442, 49778, 3795, 3794, 6467, 41531, 51281, 13088, 50820, 5202, 1180]",13870
13871,"[6465, 5502, 19621, 35859, 4952, 4934, 16679, 13138, 44718, 48630, 28137, 39977, 37171]",13871
13872,"[2739, 3792, 3791, 963, 6462, 6465, 6467, 46533, 2735, 2738, 7820, 2736, 3891, 2737, 962]",13872
13873,"[11999, 11974, 17430, 20131, 1221, 19645, 49447, 2046, 20131, 52969, 4884]",13873
13874,"[4880, 4879, 4878]",13874
13875,"[38782, 41441, 43681, 49098, 13149, 41447, 29282, 38789, 49098, 1198, 16366, 1326, 16353, 16190, 1324, 16360, 30404]",13875
13876,"[28038, 28037, 4014]",13876
13877,"[38447, 38664, 8223, 28673, 27810, 39937, 3378, 3360]",13877
13878,"[3792, 13183, 3762, 963, 41799, 6462, 7579, 6466, 6464, 3792, 30852, 4311, 4262, 29463, 29510, 7079]",13878
13879,"[6165, 51912, 4410, 3810, 35462, 40963, 49489, 29186, 29169, 49752, 13317, 39364, 13708, 39365, 34168]",13879
13880,"[16283, 16254, 6007, 6013, 5996, 45452, 7271, 30618, 16348]",13880
13881,"[3602, 44918, 44969, 44975, 44974, 44972, 6067, 42390, 44903, 39040, 6308, 6309]",13881
13882,[28200],13882
13883,"[6866, 28750, 31245, 6099, 23308, 23307]",13883
13884,"[35702, 19837, 19796, 4383, 3760, 6286, 26896, 2713]",13884
13885,"[5538, 10943, 30504, 29995, 47130, 1822, 5538, 12473, 26062]",13885
13886,"[4579, 1887, 50881, 20153, 1886, 28042, 7512, 2927, 6932, 34209, 34222]",13886
13887,"[7383, 7352, 36208, 7487, 38764, 14398, 30016, 7491, 7488]",13887
13888,"[47586, 42305, 12893, 21871, 49147, 49689, 49689, 49144, 42305, 1621, 1573, 49116, 49110, 49772, 34066, 1662, 7345, 30650, 1573, 7491]",13888
13889,"[7491, 6932, 7491, 7488, 49139]",13889
13890,"[2542, 47172, 7433, 3433, 7295, 1528, 42432, 42432]",13890
13891,"[7346, 7475, 2444, 7409, 16071, 43048, 49744, 7355, 7326, 33674, 7438, 4714, 7458, 8571, 43918, 28108, 7363, 34503, 49121, 49110, 31921, 18068, 46536, 46823, 18068]",13891
13892,"[2717, 49142, 7361, 7358, 2438, 1973, 49127, 7477, 36430, 7454]",13892
13893,"[2583, 2949, 7408, 7353, 7434, 2527]",13893
13894,"[7412, 1654, 1570, 6221, 6216, 1629, 30163, 1592]",13894
13895,"[42333, 4014]",13895
13896,"[4122, 29110]",13896
13897,[4520],13897
13898,"[13227, 13166, 13198, 13193, 13192, 42333, 4010, 4010]",13898
13899,"[4650, 1909, 28689, 29086, 5381, 13303, 7298, 42426, 7316, 7294, 2380, 2404, 2402, 7293, 2696, 7306, 6107, 2376, 1558, 1651, 1539]",13899
13900,"[4072, 5013, 10847, 4062, 4070, 3827, 4994, 5011, 13317, 29151, 31261, 12783, 47603, 49133, 20016, 3283, 43855, 43840, 3258, 20100, 4148, 7444]",13900
13901,"[4014, 4010, 42333]",13901
13902,"[2593, 7565, 4718, 7361, 7358, 7462, 2382, 7492]",13902
13903,"[27416, 28490, 6458, 7455, 6130, 2593, 2593, 2549, 7485, 4719, 7361, 7365, 4720, 7483, 7346, 4717]",13903
13904,"[49207, 4439, 6870, 49145, 36559, 2593]",13904
13905,"[4520, 4564, 4595, 49771, 38248, 38251, 49777, 29711, 5075, 5079]",13905
13906,"[13329, 49707, 13328, 4584, 12324, 40768, 24661, 4819, 4556, 4540]",13906
13907,"[1705, 1621, 1633, 1672, 1575, 1566]",13907
13908,"[1725, 19210, 2713, 1660, 3317, 6456, 2699, 2718, 2713, 2714, 2699, 1633, 1672, 2699, 1709, 1554, 1599, 1584]",13908
13909,"[39304, 20153, 30531, 24232, 10933]",13909
13910,"[1909, 4017, 4297, 19568, 4222, 4224, 4132, 4010, 4009, 4132, 29953, 4022]",13910
13911,"[15650, 7435, 18872, 15593, 6931, 7431, 7398, 38245]",13911
13912,"[4112, 4252, 4343, 4018]",13912
13913,"[1621, 1705, 1707]",13913
13914,"[29150, 7432, 7345]",13914
13915,"[1621, 1583, 11599, 1707, 1579, 1573, 1545, 1553, 1581, 1575, 1668, 1697, 1682]",13915
13916,"[7352, 7487, 7489, 7376, 7374, 7398, 7489, 27596, 21616, 2702, 29232, 49009, 7489]",13916
13917,"[4350, 4992, 12199, 49741, 20143, 47528, 52763, 4992, 51380, 47530, 4533, 50428, 20086, 18983]",13917
13918,"[25458, 1108, 10626]",13918
13919,"[31906, 25453, 41571, 13841, 8885, 31902, 24094, 24093, 25529, 31906, 31902, 25301, 15369, 24534, 25002, 41584, 31910, 43803, 43744, 43777, 50367, 31888]",13919
13920,"[51200, 26401, 38890, 12487, 19681, 3478, 38890, 38894, 43102, 38814]",13920
13921,"[35048, 4472]",13921
13922,"[18931, 28039, 2029, 1154, 2085, 41579, 23114, 49233, 3479, 42298, 25454, 41571, 26810]",13922
13923,"[43382, 43190, 24904, 42127, 29407, 34839, 35099, 43190, 43382, 41574, 19685, 43380, 6157, 6157, 37672, 15477, 35679, 6158, 26403, 24881, 24894]",13923
13924,[11018],13924
13925,"[3518, 43322, 43315, 25158, 25157]",13925
13926,"[37349, 14321, 29022, 36710, 1094, 25410, 25261, 25066]",13926
13927,"[4915, 30321, 41577, 30322, 15392, 6211, 6234, 6240]",13927
13928,"[48748, 6339, 36852, 34862, 36853, 36855, 36854, 36856, 21700]",13928
13929,"[34393, 44138, 44139, 8273, 41174, 11801, 42563, 6993, 11798, 19620, 41174, 11799, 41174, 41176, 11801, 11797]",13929
13930,"[16307, 4690, 16220]",13930
13931,"[29091, 1206, 16327, 20750, 29036, 2490, 7455, 7409, 6087]",13931
13932,"[16198, 44903, 4743, 5097, 4649, 4510, 5033, 6309, 32337, 1184, 28153]",13932
13933,"[5291, 46652, 1481, 1478, 1329]",13933
13934,"[1735, 3105, 1748]",13934
13935,"[1736, 1748, 1740, 16327, 19638, 19610, 1754]",13935
13936,"[1328, 16220, 4690, 34524]",13936
13937,"[6474, 6501, 6499, 4878, 4879, 6495, 16936, 14399]",13937
13938,"[16239, 16220, 30664]",13938
13939,"[3355, 3348, 3372, 29193, 3343, 29259, 19628, 1865]",13939
13940,"[6474, 3149, 3122, 4587, 4818, 4558, 4522, 42326, 42352, 26237, 26237]",13940
13941,"[4558, 6483, 3345, 4818, 4645]",13941
13942,[43476],13942
13943,"[16368, 1181, 1192]",13943
13944,"[1191, 1192, 1752]",13944
13945,"[39347, 34181, 39361, 39354, 39349, 40859, 6040, 5997]",13945
13946,"[13580, 32261, 40484, 1330, 4694, 13808, 1191, 44238, 36592, 30509]",13946
13947,"[6042, 6513, 1463, 53039, 23688, 46183, 6513, 38898, 39592, 16197, 51382, 46187, 52895, 38861, 38130, 39692, 2117, 26834]",13947
13948,"[1409, 26210, 26238, 6499]",13948
13949,[19955],13949
13950,"[22902, 14603, 46233, 14373, 14602, 45542, 45541, 45527, 24338, 14603, 46263, 46233, 2548]",13950
13951,"[6040, 1206, 6011, 1205, 16360]",13951
13952,"[29237, 49747, 29237, 6987, 6991, 31257]",13952
13953,"[40141, 1746, 1748, 11144, 28022, 1746, 36969, 34920, 8222, 28742, 46544, 261, 1184, 1743, 1749, 1746]",13953
13954,"[2953, 6523]",13954
13955,"[46675, 3815, 3796]",13955
13956,"[21988, 27417]",13956
13957,"[30161, 24150, 19161, 25608, 52388, 5402, 52389, 52387]",13957
13958,"[16210, 16280, 16216, 5509, 29091, 29108, 29107, 18863]",13958
13959,"[13344, 46522, 37448, 46699, 14392, 38756, 50017, 43367, 21404, 51685]",13959
13960,"[53039, 18948, 23759, 16496, 41997, 41991, 8573, 14666, 20215, 23692, 36238, 49880, 15319, 40603, 36234, 6286, 37103, 36986, 9075, 13728, 4436, 1529, 6911, 34402, 26509, 48824, 19555, 23691, 23680, 6889, 19094, 40299, 2913, 2914, 26508]",13960
13961,"[3071, 3060, 15359, 18869, 29109, 29107, 2365, 24658, 24657, 47472, 26254, 24657, 7417, 7375, 3772]",13961
13962,"[30161, 41470, 29091, 29075, 29070, 21479, 40299, 8714]",13962
13963,"[7786, 41457, 7786, 2451, 2480, 29654, 41455, 29091, 43534, 29084, 29047, 29087, 49775, 26213, 37808, 41269, 41277, 38673, 41470, 41992]",13963
13964,"[2740, 49776, 4308, 7992, 2740, 49776, 26622, 29070, 29073, 8713, 7821, 25700, 6932, 49776, 51751, 2740, 7821, 4206, 29704, 4350]",13964
13965,"[7786, 7791, 7783, 7787, 1644, 1597, 4081]",13965
13966,"[33676, 2958]",13966
13967,"[3259, 1694, 1545, 51354, 36204, 3076, 10847, 42314, 1552, 39685, 17029, 14764, 38813, 38127, 36239, 1725, 1550]",13967
13968,[4585],13968
13969,"[43624, 28788, 28779, 29091, 29091, 29070, 19553, 1494, 47426, 13405, 1473]",13969
13970,"[2705, 6455, 18164, 31089, 45211, 15901, 6455, 16146, 25720]",13970
13971,"[3172, 3173, 8908, 7351]",13971
13972,"[3987, 28788, 28779, 14504, 4490, 3442, 28779, 28788, 4432, 5014, 53178]",13972
13973,"[43545, 29091, 29092]",13973
13974,"[1567, 3286, 4340, 4334]",13974
13975,"[10794, 1567, 7307, 1571, 26087, 1565]",13975
13976,"[24059, 34681, 33390, 34686, 50816, 42192, 50817, 46734, 17419, 30838, 38761, 51686, 48949, 11575, 50816, 8551, 53070]",13976
13977,"[25964, 25964, 42192, 43520, 25964, 42192, 25964, 45433, 46048, 23335, 33851, 25963, 42193]",13977
13978,"[34634, 43232, 43232, 27013, 43232, 27601, 10119, 48611, 11823, 16751]",13978
13979,"[32562, 8374, 16736, 16742, 31228, 47153, 35009, 32797, 16747, 16739, 16746, 16745, 16736, 29859]",13979
13980,"[18071, 51952, 48728, 33664, 33663, 18071, 25964, 25964, 31664, 31664]",13980
13981,"[20421, 22348, 28731, 40976, 25964, 25963, 45439, 32962]",13981
13982,"[36939, 36937, 50724, 50720]",13982
13983,"[36505, 43008, 32494, 37409, 43008, 12890, 30331, 22447, 50717, 36937, 36937]",13983
13984,"[36938, 50710]",13984
13985,"[11246, 33914, 43059, 50305, 16740, 33384, 16743, 16746, 15598, 13016, 44202, 43060, 9554, 16745]",13985
13986,"[50668, 50725, 50719, 32412, 15864, 53046, 42200, 41971, 50667, 50709, 22846, 28731, 25964, 25963, 40976, 28732, 49330, 6685]",13986
13987,"[52266, 52291, 33385, 33385]",13987
13988,"[16736, 50663, 16737, 16740, 16741, 16746]",13988
13989,"[32957, 32962, 19839, 34091, 19852, 24035, 24035, 35713, 19844, 52275]",13989
13990,[50715],13990
13991,[16745],13991
13992,"[50277, 19968, 50275, 50276, 42192, 50716, 50723, 38343]",13992
13993,[34781],13993
13994,"[40966, 51599, 40968, 40966]",13994
13995,"[8800, 48112]",13995
13996,"[25948, 35642, 15666, 15682, 15682, 15682]",13996
13997,"[47132, 14646]",13997
13998,"[17238, 4843, 4658, 45250]",13998
13999,"[10821, 3704, 3664]",13999
14000,"[7760, 2243]",14000
14001,"[10780, 5318, 29993, 48910, 42096, 26054, 16785]",14001
14002,"[43618, 42313, 3252]",14002
14003,"[1840, 36242, 42313]",14003
14004,"[43405, 29047, 46701, 39741, 46676, 2962, 43391, 17006, 46675, 14392, 37517, 52317, 52316, 38875, 7223, 29047, 45445, 195, 2962]",14004
14005,"[38969, 26000, 46691, 50927, 50927, 51677, 27757, 8558, 51539, 51538, 46652, 46680, 24223, 24223, 17991, 26680, 46666, 43391, 32014, 15002, 37601, 48216]",14005
14006,"[52627, 40087, 14411, 50048, 14404, 51699, 14469, 23244, 23243, 23245, 13397, 22324, 21856, 36712, 12986]",14006
14007,"[38969, 46691, 46652, 46686, 46702, 46693, 50842, 17031, 17031]",14007
14008,"[551, 14401, 14392, 45445]",14008
14009,"[555, 38987, 17007]",14009
14010,"[42266, 46693, 46700, 46661, 46652, 38943, 51526]",14010
14011,"[43408, 17007, 17011, 38716, 23429, 23430, 9831]",14011
14012,"[13732, 14565, 45547]",14012
14013,"[18582, 14402, 42267, 42258, 32260, 17026, 17026, 17026, 17005, 17031, 17005, 17026, 1972]",14013
14014,"[6080, 17032, 17026, 637, 14402, 14407, 14404, 37448, 37072, 6031, 45761, 9444, 41479, 2584]",14014
